fiscal_year,doc_type,file_name,split_pdf_page,source_pdf_page,printed_page,char_count,low_text_flag,extraction_method,ocr_char_count
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,56,549,4,296,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,57,550,1,1586,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,58,551,1,1745,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,59,552,1,508,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,60,553,2,1292,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,61,554,4,1420,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,62,555,,168,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,63,556,5,1558,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,64,557,,169,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,65,558,6,1139,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,66,559,,167,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,67,560,2,1297,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,68,561,3,825,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,69,562,3,1310,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,70,563,4,1299,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,71,564,6,1389,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,72,565,8,1345,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,73,566,9,1478,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,74,567,,443,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,75,568,1,1121,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,76,569,4,1400,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,77,570,,580,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,78,571,1,1262,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,79,572,3,1456,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,80,573,2,1246,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,81,574,8,1520,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,82,575,3,1490,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,83,576,,1236,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,84,577,,64,True,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,85,578,,1052,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,86,579,,1173,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,87,580,,1279,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,88,581,,1255,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,89,582,88,1276,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,90,583,,1284,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,91,584,,971,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,92,585,,934,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,93,586,1780,1139,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,94,587,,1139,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,95,588,3,983,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,96,589,100,949,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,97,590,,1093,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,98,591,,1238,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,99,592,,1476,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,100,593,,1400,False,TEXT,
2024,report,2024년도 성과보고서_과학기술정보통신부-494-594.pdf,101,594,,497,False,TEXT,
