fiscal_year,doc_type,file_name,split_pdf_page,source_pdf_page,printed_page,char_count,low_text_flag,extraction_method,ocr_char_count
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,102,379,,966,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,103,380,,1242,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,104,381,,1224,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,105,382,,1251,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,106,383,,1138,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,107,384,,1161,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,108,385,,1342,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,109,386,,1204,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,110,387,,1255,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,111,388,,1243,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,112,389,,757,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,113,390,,712,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,114,391,,1188,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,115,392,,1220,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,116,393,,1332,False,TEXT,
2024,report,2024년도 성과보고서_보건복지부-278-394.pdf,117,394,,798,False,TEXT,
