candidate_id,ministry_code,field_name,sector_name,program_code,fiscal_year,account_type,performance_program_name,priority_tier,priority_reason,account_original_budget,performance_gap,execution_management,budget_performance_mismatch,fiscal_impact,rank_equal,rank_performance_focus,rank_execution_focus,rank_fiscal_impact_adjusted,mean_scenario_rank,scenario_rank_std,best_scenario_rank,worst_scenario_rank,scenario_rank_range,rank_within_ministry_equal,rank_within_ministry_performance_focus,rank_within_ministry_execution_focus,rank_within_ministry_fiscal_impact_adjusted,mean_scenario_rank_within_ministry,scenario_rank_std_within_ministry,best_scenario_rank_within_ministry,worst_scenario_rank_within_ministry,scenario_rank_range_within_ministry,top_5_scenario_count,all_scenario_top_5,top_5_scenario_count_within_ministry,all_scenario_top_5_within_ministry,top_10_scenario_count,all_scenario_top_10,top_10_scenario_count_within_ministry,all_scenario_top_10_within_ministry,exploratory_consensus_order
019:2024:사회복지:고용:1000:GENERAL_ACCOUNT,019,사회복지,고용,1000,2024,GENERAL_ACCOUNT,고용창출,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,1531584000000,0.0,0.5,0.10697878797375789,0.8467153284671532,48.0,118.0,31.0,38.0,58.75,34.737407790449765,31.0,118.0,87.0,14.0,21.0,8.0,12.0,13.75,4.710360920354193,8.0,21.0,13.0,0,False,0,False,0,False,1,False,50
075:2022:사회복지:아동·보육:2500:GENERAL_ACCOUNT,075,사회복지,아동·보육,2500,2022,GENERAL_ACCOUNT,저출산대응및인구정책 지원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,2784322000000,0.5,0.0010463947776155201,0.0,0.8914728682170543,53.0,57.0,86.0,40.0,59.0,16.80773631397161,40.0,86.0,46.0,27.0,29.0,42.0,15.0,28.25,9.575359001102779,15.0,42.0,27.0,0,False,0,False,0,False,0,False,51
075:2023:보건:보건의료:3800:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3800,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립나주병원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;PROGRAM_STRUCTURE_CONTEXT;LOW_PERFORMANCE_BUDGET_INCREASE_T1,7306000000,0.5,0.7340542020257322,0.07966055297016152,0.10869565217391304,51.0,48.0,19.0,121.0,59.75,37.505832879700186,19.0,121.0,102.0,21.0,21.0,12.0,45.0,24.75,12.255100978776143,12.0,45.0,33.0,0,False,0,False,0,False,0,False,52
075:2022:보건:건강보험:4900:FUND,075,보건,건강보험,4900,2022,FUND,건강보험제도 운영,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,1814940000000,0.5,0.0,0.0,0.8449612403100775,57.0,58.0,88.0,46.0,62.25,15.594470173750693,46.0,88.0,42.0,31.0,31.0,44.0,21.0,31.75,8.166241485530538,21.0,44.0,23.0,0,False,0,False,0,False,0,False,53
075:2023:사회복지:취약계층지원:1800:RESPONSIBLE_OPERATION_ACCOUNT,075,사회복지,취약계층지원,1800,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립재활원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,32119000000,0.5,0.5,0.07263613437529189,0.2608695652173913,58.0,49.0,28.0,114.0,62.25,31.799174517587716,28.0,114.0,86.0,23.0,23.0,18.0,37.0,25.25,7.084313657652377,18.0,37.0,19.0,0,False,0,False,0,False,0,False,54
075:2024:보건:건강보험:4900:GENERAL_ACCOUNT,075,보건,건강보험,4900,2024,GENERAL_ACCOUNT,건강보험제도 운영,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT;PROGRAM_STRUCTURE_CONTEXT,11804813000000,0.0,0.43472171054297937,0.0,0.9708029197080292,52.0,130.0,37.0,32.0,62.75,39.51819201329939,32.0,130.0,98.0,25.0,54.0,22.0,11.0,28.0,15.890248582070702,11.0,54.0,43.0,0,False,0,False,0,False,0,False,55
019:2022:사회복지:고용:1000:GENERAL_ACCOUNT,019,사회복지,고용,1000,2022,GENERAL_ACCOUNT,고용창출,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,2206587000000,0.0,0.5,0.0,0.875968992248062,55.0,128.0,33.0,41.0,64.25,37.638909389088305,33.0,128.0,95.0,17.0,26.0,10.0,17.0,17.5,5.6789083458002745,10.0,26.0,16.0,0,False,0,False,0,False,1,False,56
162:2024:과학기술:과학기술연구개발:1200:SPECIAL_ACCOUNT,162,과학기술,과학기술연구개발,1200,2024,SPECIAL_ACCOUNT,기초연구진흥,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,53000000000,0.0,1.0,0.0,0.38686131386861317,54.0,103.0,11.0,91.0,64.75,35.90525727522364,11.0,103.0,92.0,5.0,18.0,2.0,15.0,10.0,6.670832032063167,2.0,18.0,16.0,0,False,2,False,0,False,2,False,57
075:2024:보건:건강보험:4900:FUND,075,보건,건강보험,4900,2024,FUND,건강보험제도 운영,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,1902181000000,0.0,0.5,0.0,0.8759124087591241,56.0,129.0,34.0,42.0,65.25,37.638909389088305,34.0,129.0,95.0,28.0,53.0,21.0,16.0,29.5,14.221462653327892,16.0,53.0,37.0,0,False,0,False,0,False,0,False,58
075:2023:보건:보건의료:3000:GENERAL_ACCOUNT,075,보건,보건의료,3000,2023,GENERAL_ACCOUNT,보건산업육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;ACCOUNTING_ADJUSTMENT_CONTEXT,833877000000,0.5,0.0,0.0,0.7898550724637681,63.0,61.0,89.0,55.0,67.0,13.038404810405298,55.0,89.0,34.0,30.0,30.0,43.0,20.0,30.75,8.166241485530538,20.0,43.0,23.0,0,False,0,False,0,False,0,False,59
162:2022:과학기술:과학기술연구개발:1100:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,GENERAL_ACCOUNT,미래유망원천 기술개발,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,855420500000,0.5,0.0,0.0,0.7674418604651163,66.0,62.0,90.0,56.0,68.5,12.913171570144957,56.0,90.0,34.0,6.0,5.0,12.0,4.0,6.75,3.112474899497183,4.0,12.0,8.0,0,False,2,False,0,False,3,False,60
019:2023:사회복지:노동:2000:GENERAL_ACCOUNT,019,사회복지,노동,2000,2023,GENERAL_ACCOUNT,노사정책,STRONG_SINGLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;LOW_PERFORMANCE_BUDGET_INCREASE_T1,53076000000,1.0,0.0,0.0,0.3333333333333333,59.0,35.0,72.0,109.0,68.75,26.76167969317322,35.0,109.0,74.0,16.0,8.0,17.0,25.0,16.5,6.020797289396148,8.0,25.0,17.0,0,False,0,False,0,False,1,False,61
162:2022:통신:정보통신:2100:FUND,162,통신,정보통신,2100,2022,FUND,정보통신융합 산업,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,701803000000,0.5,0.0,0.0,0.751937984496124,67.0,63.0,91.0,57.0,69.5,12.913171570144957,57.0,91.0,34.0,7.0,6.0,13.0,5.0,7.75,3.112474899497183,5.0,13.0,8.0,0,False,1,False,0,False,3,False,62
019:2022:사회복지:고용:1100:GENERAL_ACCOUNT,019,사회복지,고용,1100,2022,GENERAL_ACCOUNT,직업능력개발,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,1035261000000,0.0,0.5,0.0,0.7984496124031008,61.0,131.0,35.0,53.0,70.0,36.45545226711637,35.0,131.0,96.0,20.0,27.0,12.0,23.0,20.5,5.5,12.0,27.0,15.0,0,False,0,False,0,False,0,False,63
019:2022:사회복지:노동:3000:FUND,019,사회복지,노동,3000,2022,FUND,근로조건보호 및 복지증진,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,992515000000,0.0,0.5,0.0,0.7906976744186046,62.0,133.0,36.0,54.0,71.25,36.873940662749895,36.0,133.0,97.0,24.0,28.0,13.0,26.0,22.75,5.80409338312195,13.0,28.0,15.0,0,False,0,False,0,False,0,False,64
075:2022:사회복지:아동·보육:1300:GENERAL_ACCOUNT,075,사회복지,아동·보육,1300,2022,GENERAL_ACCOUNT,아동보호 및 복지 강화,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,453361000000,0.5,0.0,0.0,0.7286821705426356,72.0,64.0,92.0,64.0,73.0,11.445523142259598,64.0,92.0,28.0,34.0,33.0,45.0,30.0,35.5,5.678908345800274,30.0,45.0,15.0,0,False,0,False,0,False,0,False,65
019:2023:사회복지:고용:1200:FUND,019,사회복지,고용,1200,2023,FUND,고용안전망확충,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,11870315000000,0.3333333333333333,0.0,0.0,0.9782608695652174,60.0,93.0,103.0,39.0,73.75,25.606395685453272,39.0,103.0,64.0,15.0,14.0,19.0,9.0,14.25,3.5619517121937516,9.0,19.0,10.0,0,False,0,False,0,False,1,False,66
075:2023:보건:보건의료:3700:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3700,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립정신건강센터,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;PROGRAM_STRUCTURE_CONTEXT;LOW_PERFORMANCE_BUDGET_INCREASE_T1,17756000000,0.5,0.5,0.010559810768191034,0.18115942028985507,77.0,50.0,30.0,139.0,74.0,41.06701839676214,30.0,139.0,109.0,32.0,24.0,20.0,48.0,31.0,10.723805294763608,20.0,48.0,28.0,0,False,0,False,0,False,0,False,67
075:2024:사회복지:취약계층지원:1800:RESPONSIBLE_OPERATION_ACCOUNT,075,사회복지,취약계층지원,1800,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립재활원,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,30746000000,0.0,1.0,0.007285500552917453,0.26277372262773724,64.0,104.0,14.0,119.0,75.25,40.67785023818245,14.0,119.0,105.0,26.0,45.0,7.0,40.0,29.5,14.739402972983676,7.0,45.0,38.0,0,False,0,False,0,False,1,False,68
102:2022:산업·중소기업및에너지:무역및투자유치:3100:FUND,102,산업·중소기업및에너지,무역및투자유치,3100,2022,FUND,중소기업수출촉진지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,36847000000,1.0,0.0,0.0,0.24806201550387597,68.0,36.0,73.0,125.0,75.5,31.9100297712177,36.0,125.0,89.0,13.5,11.0,13.0,24.0,15.375,5.066742049877811,11.0,24.0,13.0,0,False,0,False,0,False,0,False,69
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:5400:GENERAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,5400,2022,GENERAL_ACCOUNT,중소기업인력지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,394312000000,0.5,0.0,0.0,0.7131782945736435,74.0,65.0,94.0,70.0,75.75,11.008519428151997,65.0,94.0,29.0,16.0,15.0,19.0,17.0,16.75,1.4790199457749038,15.0,19.0,4.0,0,False,0,False,0,False,0,False,70
102:2023:산업·중소기업및에너지:중소기업및소상공인육성:5400:GENERAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,5400,2023,GENERAL_ACCOUNT,중소기업인력지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,327285000000,0.5,0.0,0.0,0.7028985507246377,75.0,66.0,95.0,73.0,77.25,10.779030568655049,66.0,95.0,29.0,13.5,14.0,17.0,13.0,14.375,1.5562374497485914,13.0,17.0,4.0,0,False,0,False,0,False,0,False,71
075:2022:보건:보건의료:3300:GENERAL_ACCOUNT,075,보건,보건의료,3300,2022,GENERAL_ACCOUNT,국민건강생활실천,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,179703000000,0.5,0.11708207431150287,0.0,0.5658914728682171,80.0,59.0,78.0,93.0,77.5,12.134661099511598,59.0,93.0,34.0,43.0,32.0,39.0,47.0,40.25,5.539629951540085,32.0,47.0,15.0,0,False,0,False,0,False,0,False,72
102:2023:산업·중소기업및에너지:창업및벤처:5100:FUND,102,산업·중소기업및에너지,창업및벤처,5100,2023,FUND,창업환경조성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,2860529000000,0.3333333333333333,0.0,0.0,0.9347826086956522,65.0,94.0,106.0,45.0,77.5,23.96351393264352,45.0,106.0,61.0,11.0,20.0,20.0,9.0,15.0,5.049752469181039,9.0,20.0,11.0,0,False,0,False,0,False,1,False,73
075:2022:보건:보건의료:3300:FUND,075,보건,보건의료,3300,2022,FUND,국민건강생활실천,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,374509000000,0.5,0.0,0.0,0.6976744186046512,76.0,67.0,97.0,76.0,79.0,11.022703842524301,67.0,97.0,30.0,36.0,34.0,46.0,33.0,37.25,5.165994579942956,33.0,46.0,13.0,0,False,0,False,0,False,0,False,74
075:2023:사회복지:노인:2200:GENERAL_ACCOUNT,075,사회복지,노인,2200,2023,GENERAL_ACCOUNT,노인의료보장,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,2245124000000,0.3333333333333333,0.0,0.0,0.9057971014492754,69.0,96.0,108.0,48.0,80.25,23.370654676324325,48.0,108.0,60.0,38.0,44.0,50.0,22.0,38.5,10.428326807307105,22.0,50.0,28.0,0,False,0,False,0,False,0,False,75
075:2022:보건:보건의료:2700:FUND,075,보건,보건의료,2700,2022,FUND,공공보건의료확충,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,337781000000,0.5,0.0,0.0,0.6821705426356589,81.0,68.0,98.0,80.0,81.75,10.685855136581257,68.0,98.0,30.0,42.0,36.0,48.0,38.0,41.0,4.58257569495584,36.0,48.0,12.0,0,False,0,False,0,False,0,False,76
102:2022:산업·중소기업및에너지:창업및벤처:5100:FUND,102,산업·중소기업및에너지,창업및벤처,5100,2022,FUND,창업환경조성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,2829489000000,0.3333333333333333,0.0,0.0,0.8992248062015504,71.0,97.0,110.0,50.0,82.0,23.205602771744587,50.0,110.0,60.0,12.0,21.0,21.0,11.0,16.25,4.763139720814412,11.0,21.0,10.0,0,False,0,False,0,False,0,False,77
075:2022:보건:보건의료:2800:FUND,075,보건,보건의료,2800,2022,FUND,응급의료체계운영지원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,291787800000,0.5,0.010055252481426571,0.0,0.6511627906976745,83.0,69.0,96.0,87.0,83.75,9.73075022801428,69.0,96.0,27.0,44.0,37.0,49.0,43.0,43.25,4.264680527307994,37.0,49.0,12.0,0,False,0,False,0,False,0,False,78
075:2022:보건:보건의료:3700:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3700,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립정신건강센터,STRONG_SINGLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT;LOW_PERFORMANCE_BUDGET_INCREASE_T1;LOW_PERFORMANCE_BUDGET_INCREASE_T2,16726000000,1.0,0.0,0.0,0.15503875968992248,84.0,37.0,77.0,147.0,86.25,39.39146481155531,37.0,147.0,110.0,33.0,16.0,36.0,51.0,34.0,12.429802894656053,16.0,51.0,35.0,0,False,0,False,0,False,0,False,79
162:2022:과학기술:과학기술연구개발:1100:SPECIAL_ACCOUNT,162,과학기술,과학기술연구개발,1100,2022,SPECIAL_ACCOUNT,미래유망원천 기술개발,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,282736000000,0.5,0.0,0.0,0.6434108527131783,86.0,72.0,104.0,89.0,87.75,11.366067921669307,72.0,104.0,32.0,8.0,7.0,14.0,6.0,8.75,3.112474899497183,6.0,14.0,8.0,0,False,0,False,0,False,3,False,80
019:2023:사회복지:노동:4100:FUND,019,사회복지,노동,4100,2023,FUND,산업재해예방,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;BUDGET_PERFORMANCE_MISMATCH,1198698000000,0.3333333333333333,0.0,0.0024590569656966696,0.8333333333333334,82.0,98.0,114.0,58.0,88.0,20.688160865577203,58.0,114.0,56.0,19.0,16.0,21.0,20.0,19.0,1.8708286933869704,16.0,21.0,5.0,0,False,0,False,0,False,0,False,81
102:2023:산업·중소기업및에너지:중소기업및소상공인육성:2100:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,2100,2023,FUND,중소기업기술개발지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,10155000000,1.0,0.0,0.0,0.14492753623188406,85.0,38.0,79.0,150.0,88.0,40.10610926031095,38.0,150.0,112.0,20.5,12.5,14.5,30.0,19.375,6.8041807001284145,12.5,30.0,17.5,0,False,0,False,0,False,0,False,82
075:2022:보건:보건의료:4500:GENERAL_ACCOUNT,075,보건,보건의료,4500,2022,GENERAL_ACCOUNT,소록도병원,STRONG_SINGLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;LOW_PERFORMANCE_BUDGET_INCREASE_T1,10444000000,1.0,0.0,0.0,0.13953488372093023,87.5,39.0,80.0,152.0,89.625,40.46815877946512,39.0,152.0,113.0,35.0,17.0,37.0,52.0,35.25,12.417225938187643,17.0,52.0,35.0,0,False,0,False,0,False,0,False,83
162:2023:일반·지방행정:정부자원관리:1900:GENERAL_ACCOUNT,162,일반·지방행정,정부자원관리,1900,2023,GENERAL_ACCOUNT,국가사회정보화,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,202573000000,0.5,0.0,0.0,0.6304347826086957,90.0,73.0,105.0,92.0,90.0,11.379806676741044,73.0,105.0,32.0,9.0,8.0,16.0,8.0,10.25,3.344772040064913,8.0,16.0,8.0,0,False,0,False,0,False,3,False,84
019:2023:사회복지:고용:1300:FUND,019,사회복지,고용,1300,2023,FUND,고용평등증진,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;BUDGET_PERFORMANCE_MISMATCH;PROGRAM_STRUCTURE_CONTEXT,2715275000000,0.25,0.0,0.008816970656747474,0.927536231884058,79.0,111.0,120.0,52.0,90.5,26.949025956423732,52.0,120.0,68.0,18.0,18.0,20.0,13.0,17.25,2.5860201081971503,13.0,20.0,7.0,0,False,0,False,0,False,0,False,85
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:2100:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,2100,2022,FUND,중소기업기술개발지원,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,10155000000,1.0,0.0,0.0,0.13178294573643412,89.0,40.0,81.0,155.0,91.25,41.233329964968874,40.0,155.0,115.0,20.5,12.5,14.5,29.0,19.125,6.4165313838552995,12.5,29.0,16.5,0,False,0,False,0,False,0,False,86
019:2022:사회복지:노동:4100:FUND,019,사회복지,노동,4100,2022,FUND,산업재해예방,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,1092165000000,0.3333333333333333,0.0,0.0,0.8062015503875969,87.5,99.0,115.0,66.0,91.875,17.847881526948793,66.0,115.0,49.0,25.0,17.0,22.0,24.0,22.0,3.0822070014844885,17.0,25.0,8.0,0,False,0,False,0,False,0,False,87
162:2023:통신:정보통신:2000:FUND,162,통신,정보통신,2000,2023,FUND,인터넷융합산업,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;BUDGET_PERFORMANCE_MISMATCH,159344000000,0.5,0.0,0.04079224821769254,0.5652173913043478,95.0,71.0,102.0,108.0,94.0,14.053469322555197,71.0,108.0,37.0,11.0,9.0,17.0,14.0,12.75,3.031088913245535,9.0,17.0,8.0,0,False,0,False,0,False,1,False,88
075:2024:사회복지:노인:2200:SPECIAL_ACCOUNT,075,사회복지,노인,2200,2024,SPECIAL_ACCOUNT,노인의료보장,MODERATE_OR_CONTEXT_REVIEW,BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT;PROGRAM_STRUCTURE_CONTEXT,21711000000,0.0,0.0,1.0,0.23357664233576642,70.0,106.0,74.0,128.0,94.5,23.84848003542364,70.0,128.0,58.0,29.0,46.0,35.0,46.0,39.0,7.314369419163897,29.0,46.0,17.0,0,False,0,False,0,False,0,False,89
075:2024:사회복지:취약계층지원:1900:GENERAL_ACCOUNT,075,사회복지,취약계층지원,1900,2024,GENERAL_ACCOUNT,노숙인의사상자지원,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,7136000000,0.0,1.0,0.0,0.12408759124087591,91.0,114.0,15.0,158.0,94.5,51.829045910570265,15.0,158.0,143.0,38.0,47.5,8.5,54.5,37.125,17.53345017388192,8.5,54.5,46.0,0,False,0,False,0,False,1,False,90
162:2022:문화및관광:문화예술:1100:FUND,162,문화및관광,문화예술,1100,2022,FUND,콘텐츠방송산업 육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,190408000000,0.5,0.0,0.0,0.5968992248062015,97.0,74.0,107.0,103.0,95.25,12.774486291041216,74.0,107.0,33.0,10.0,10.0,18.0,9.0,11.75,3.6314597615834874,9.0,18.0,9.0,0,False,0,False,0,False,3,False,91
102:2023:산업·중소기업및에너지:중소기업및소상공인육성:1200:GENERAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,1200,2023,GENERAL_ACCOUNT,중소기업성장안정지원,MODERATE_OR_CONTEXT_REVIEW,BUDGET_PERFORMANCE_MISMATCH,118700000000,0.0,0.0,0.7051390058972199,0.5144927536231884,73.0,126.0,85.0,97.0,95.25,19.677080576142387,73.0,126.0,53.0,17.0,30.0,16.0,22.0,21.25,5.539629951540085,16.0,30.0,14.0,0,False,0,False,0,False,0,False,92
075:2023:보건:보건의료:3900:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3900,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립부곡병원,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT;GOOD_PERFORMANCE_BUDGET_DECREASE_T1_CONTEXT,7677000000,0.0,1.0,0.0,0.11594202898550725,92.0,115.0,16.0,159.0,95.5,51.829045910570265,16.0,159.0,143.0,38.0,47.5,8.5,54.5,37.125,17.53345017388192,8.5,54.5,46.0,0,False,0,False,0,False,1,False,93
075:2024:보건:보건의료:4000:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4000,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립춘천병원,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT,6864000000,0.0,1.0,0.0,0.10948905109489052,93.0,116.0,17.0,160.0,96.5,51.829045910570265,17.0,160.0,143.0,41.0,51.0,11.0,65.0,42.0,19.82422760159901,11.0,65.0,54.0,0,False,0,False,0,False,0,False,94
102:2024:산업·중소기업및에너지:중소기업및소상공인육성:5400:GENERAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,5400,2024,GENERAL_ACCOUNT,중소기업인력지원,MODERATE_OR_CONTEXT_REVIEW,BUDGET_PERFORMANCE_MISMATCH,231315000000,0.0,0.0,0.5332079631671098,0.656934306569343,78.0,136.0,93.0,82.0,97.25,23.036655573238058,78.0,136.0,58.0,15.0,31.0,18.0,18.0,20.5,6.18465843842649,15.0,31.0,16.0,0,False,0,False,0,False,0,False,95
075:2022:사회복지:아동·보육:2500:FUND,075,사회복지,아동·보육,2500,2022,FUND,저출산대응및인구정책 지원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,20934000000,0.5,0.3024505588993981,0.0,0.1937984496124031,107.0,60.0,61.0,163.0,97.75,42.18634257671551,60.0,163.0,103.0,45.0,28.0,27.0,61.0,40.25,13.953046262375826,27.0,61.0,34.0,0,False,0,False,0,False,0,False,96
075:2022:보건:보건의료:3900:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3900,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립부곡병원,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT;GOOD_PERFORMANCE_BUDGET_DECREASE_T2_CONTEXT,7512000000,0.0,1.0,0.0,0.10077519379844961,96.0,117.0,18.0,161.0,98.0,51.80250959171766,18.0,161.0,143.0,40.0,50.0,10.0,63.0,40.75,19.536824204563032,10.0,63.0,53.0,0,False,0,False,0,False,1,False,97
102:2023:산업·중소기업및에너지:창업및벤처:5100:GENERAL_ACCOUNT,102,산업·중소기업및에너지,창업및벤처,5100,2023,GENERAL_ACCOUNT,창업환경조성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,707120000000,0.3333333333333333,0.0,0.0,0.7753623188405797,94.0,100.0,121.0,78.0,98.25,15.400892831261439,78.0,121.0,43.0,18.5,22.5,24.0,15.5,20.125,3.3424354892802346,15.5,24.0,8.5,0,False,0,False,0,False,0,False,98
102:2022:산업·중소기업및에너지:창업및벤처:5100:GENERAL_ACCOUNT,102,산업·중소기업및에너지,창업및벤처,5100,2022,GENERAL_ACCOUNT,창업환경조성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,726637000000,0.3333333333333333,0.0,0.0,0.7596899224806202,98.0,101.0,124.0,81.0,101.0,15.313392831113555,81.0,124.0,43.0,18.5,22.5,25.0,15.5,20.375,3.6464880364537056,15.5,25.0,9.5,0,False,0,False,0,False,0,False,99
162:2022:통신:정보통신:2100:GENERAL_ACCOUNT,162,통신,정보통신,2100,2022,GENERAL_ACCOUNT,정보통신융합 산업,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,146843000000,0.5,0.0,0.0,0.5503875968992248,103.0,77.0,112.0,113.0,101.25,14.53229162933362,77.0,113.0,36.0,13.0,11.0,19.0,17.0,15.0,3.1622776601683795,11.0,19.0,8.0,0,False,0,False,0,False,0,False,100
102:2022:산업·중소기업및에너지:중소기업및소상공인육성:3300:SPECIAL_ACCOUNT,102,산업·중소기업및에너지,중소기업및소상공인육성,3300,2022,SPECIAL_ACCOUNT,지역중소기업육성,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,143217000000,0.5,0.0,0.0,0.5348837209302325,105.0,78.0,113.0,115.0,102.75,14.771171246722446,78.0,115.0,37.0,24.0,16.0,22.0,23.0,21.25,3.1124748994971827,16.0,24.0,8.0,0,False,0,False,0,False,0,False,101
